loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term,other_loans, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_status
3215,4, Graduate, No,300000,1200000,18,21000,544,700000,100000,800000,100000, Rejected
3216,2, Graduate, Yes,4000000,13000000,10,80000,552,3700000,1600000,15600000,3400000, Approved
3217,5, Not Graduate, No,3900000,14900000,12,819000,837,1100000,500000,14400000,3600000, Approved
3218,0, Not Graduate, Yes,6900000,21300000,18,2070000,845,17400000,5600000,21400000,6600000, Approved
3219,4, Not Graduate, Yes,7000000,24100000,10,560000,677,18800000,6000000,21600000,6300000, Approved
3220,1, Graduate, No,6300000,18300000,20,1701000,430,13000000,1300000,23000000,9200000, Rejected
3221,3, Graduate, Yes,8900000,22500000,12,3293000,887,23300000,10800000,33500000,9500000, Approved
3222,0, Not Graduate, Yes,5700000,19400000,8,2052000,544,4300000,6400000,19900000,5800000, Rejected
3223,4, Not Graduate, Yes,5200000,18300000,10,312000,355,400000,3800000,10600000,3400000, Rejected
3224,4, Graduate, No,7400000,17500000,4,148000,540,8800000,7600000,17900000,3600000, Rejected
3225,5, Graduate, No,6500000,16000000,14,1950000,444,1100000,7900000,23100000,7900000, Rejected
3226,3, Graduate, No,6200000,14900000,14,806000,567,1200000,9100000,20800000,8800000, Approved
3227,5, Not Graduate, Yes,2400000,6500000,20,624000,513,6400000,2100000,5200000,2600000, Rejected
3228,0, Not Graduate, No,2500000,7100000,10,0,590,4000000,800000,6100000,2600000, Approved
3229,2, Graduate, Yes,2700000,8500000,20,756000,368,4900000,4500000,5900000,2100000, Rejected
3230,5, Not Graduate, No,3000000,7600000,6,330000,413,2300000,3500000,11400000,1700000, Rejected
3231,4, Graduate, Yes,6100000,13600000,4,2074000,401,10700000,2000000,20500000,3900000, Rejected
3232,3, Graduate, No,1500000,5400000,18,240000,687,200000,400000,4500000,1700000, Approved
3233,2, Graduate, No,6500000,14100000,14,1560000,577,4600000,12000000,25100000,3900000, Approved
3234,4, Not Graduate, No,200000,700000,10,78000,576,500000,100000,400000,300000, Approved
3235,1, Not Graduate, No,9900000,23400000,16,2673000,687,28200000,3700000,29600000,8200000, Approved
3236,4, Graduate, No,5500000,11600000,12,1210000,474,1800000,2400000,20100000,5600000, Rejected
3237,4, Graduate, No,1200000,4400000,6,192000,709,2800000,2300000,4100000,1700000, Approved
3238,4, Graduate, Yes,6900000,20200000,18,759000,438,9600000,6200000,26800000,5700000, Rejected
3239,3, Graduate, Yes,8000000,25300000,4,2000000,306,22300000,7300000,24400000,6600000, Approved
3240,3, Not Graduate, Yes,4100000,13900000,20,410000,383,1900000,2300000,15800000,3800000, Rejected
3241,2, Graduate, No,1400000,4700000,20,294000,563,400000,2300000,2800000,1400000, Approved
3242,4, Not Graduate, Yes,1600000,3200000,20,112000,371,1600000,2300000,4600000,1000000, Rejected
3243,1, Graduate, No,2100000,4200000,12,630000,379,2700000,2100000,8100000,2500000, Rejected
3244,1, Not Graduate, No,8800000,30200000,18,264000,897,17100000,7900000,28700000,11100000, Approved
3245,3, Not Graduate, Yes,7100000,25400000,10,1988000,725,20600000,5300000,16000000,8600000, Approved
3246,1, Not Graduate, No,8600000,31500000,16,1032000,678,19700000,13400000,22200000,5300000, Approved
3247,2, Not Graduate, Yes,5400000,14800000,6,864000,724,1000000,400000,13100000,5400000, Approved
3248,3, Graduate, Yes,1000000,2500000,6,20000,808,2900000,600000,2000000,500000, Approved
3249,0, Graduate, No,5400000,18400000,8,2052000,625,12100000,3000000,13000000,4800000, Approved
3250,2, Graduate, No,4200000,16800000,4,336000,771,6500000,4500000,10500000,5800000, Approved
3251,2, Not Graduate, No,7500000,22400000,14,1575000,695,8100000,3900000,15300000,9400000, Approved
3252,4, Graduate, No,1200000,3300000,2,60000,564,2200000,500000,4700000,1100000, Approved
3253,4, Graduate, Yes,6300000,14500000,10,1197000,349,3800000,12300000,16500000,5700000, Rejected
3254,4, Graduate, Yes,300000,900000,4,39000,797,300000,400000,600000,400000, Approved
3255,3, Graduate, No,7400000,28800000,8,518000,391,20000000,7900000,23600000,7200000, Rejected
3256,5, Not Graduate, No,2200000,5400000,12,154000,833,4900000,3300000,7000000,1600000, Approved
3257,5, Graduate, No,4000000,9100000,10,800000,515,600000,6400000,9900000,5500000, Rejected
3258,4, Graduate, Yes,2700000,10400000,16,810000,671,6100000,3700000,5600000,4000000, Approved
3259,0, Not Graduate, Yes,2000000,6900000,4,260000,404,4900000,1600000,4200000,3000000, Approved
3260,4, Not Graduate, No,6400000,14800000,6,1408000,537,2300000,3700000,18600000,6500000, Rejected
3261,5, Not Graduate, Yes,1400000,5100000,4,364000,348,2100000,900000,4000000,1300000, Approved
3262,0, Not Graduate, Yes,2800000,6300000,12,728000,647,4100000,0,8700000,2300000, Approved
3263,2, Not Graduate, Yes,8200000,28700000,14,1066000,316,23300000,16100000,17700000,4300000, Rejected
3264,3, Not Graduate, No,9000000,26700000,14,2070000,638,5300000,0,31300000,5200000, Approved
3265,5, Not Graduate, Yes,800000,2100000,12,8000,363,1200000,1000000,3100000,900000, Rejected
3266,4, Not Graduate, Yes,6100000,21200000,6,2318000,808,700000,7200000,22300000,6100000, Approved
3267,4, Not Graduate, Yes,2400000,9400000,2,288000,871,3700000,300000,7100000,3500000, Approved
3268,4, Graduate, Yes,6000000,17000000,12,480000,607,15300000,3200000,22100000,3900000, Approved
3269,2, Not Graduate, Yes,7900000,22500000,6,2449000,571,8100000,5300000,17900000,8100000, Approved
3270,3, Graduate, Yes,9500000,25700000,18,2755000,446,16900000,13600000,29300000,10100000, Rejected
3271,3, Not Graduate, Yes,1800000,6400000,20,414000,436,1500000,2900000,4400000,1300000, Rejected
3272,3, Not Graduate, Yes,5800000,14100000,12,812000,738,11700000,4400000,15400000,8400000, Approved
3273,3, Graduate, No,2800000,9400000,10,336000,519,7000000,3500000,7700000,1500000, Rejected
3274,3, Graduate, Yes,4000000,8300000,8,560000,531,3700000,7400000,15200000,5900000, Rejected
3275,1, Not Graduate, No,1000000,3400000,18,190000,578,2300000,400000,3100000,1200000, Approved
3276,0, Graduate, No,9100000,21100000,20,3003000,578,5900000,6200000,33700000,5600000, Approved
3277,0, Graduate, No,4600000,18100000,14,1426000,442,2800000,200000,15600000,3300000, Rejected
3278,2, Not Graduate, No,7800000,16900000,6,2340000,751,17400000,6300000,20400000,11700000, Approved
3279,4, Graduate, Yes,6600000,18800000,10,132000,353,16500000,9500000,20000000,6200000, Rejected
3280,5, Not Graduate, No,9800000,26600000,12,490000,664,5200000,2900000,22500000,14100000, Approved
3281,1, Graduate, No,7400000,26600000,18,1406000,505,2200000,2400000,22400000,3900000, Rejected
3282,3, Graduate, Yes,4300000,16600000,10,1419000,571,5700000,3700000,12800000,5800000, Approved
3283,2, Not Graduate, Yes,9800000,34600000,16,1176000,754,12400000,14900000,34700000,6100000, Approved
3284,5, Not Graduate, No,1100000,3900000,20,385000,858,3200000,1200000,3800000,1100000, Approved
3285,3, Graduate, Yes,8600000,21800000,20,2408000,641,5300000,8800000,24000000,9100000, Approved
3286,0, Not Graduate, Yes,9400000,35500000,16,2538000,592,9300000,11800000,30500000,5800000, Approved
3287,3, Graduate, Yes,5300000,20300000,14,795000,432,15000000,0,17200000,5900000, Rejected
3288,1, Not Graduate, Yes,8700000,33800000,18,261000,558,18300000,11500000,31500000,5900000, Approved
3289,3, Graduate, Yes,4800000,14200000,12,672000,547,10400000,700000,9800000,2400000, Rejected
3290,4, Not Graduate, No,4400000,9800000,18,1100000,732,2400000,2400000,15100000,4400000, Approved
3291,1, Graduate, Yes,5400000,19300000,12,162000,784,5000000,1800000,20300000,6500000, Approved
3292,5, Not Graduate, Yes,8400000,31900000,10,1680000,605,18900000,10300000,22000000,9100000, Approved
3293,1, Graduate, Yes,5400000,19500000,18,2160000,688,12100000,800000,17000000,3500000, Approved
3294,3, Not Graduate, Yes,9400000,32100000,10,2256000,617,22700000,5800000,29400000,11400000, Approved
3295,0, Not Graduate, Yes,800000,2400000,4,168000,518,500000,800000,2800000,500000, Approved
3296,0, Not Graduate, No,3800000,14800000,10,1178000,390,5900000,5700000,9500000,4600000, Rejected
3297,4, Graduate, No,3100000,6300000,4,837000,370,8600000,4100000,8800000,2800000, Rejected
3298,3, Not Graduate, Yes,6000000,21300000,4,1080000,802,4700000,8900000,17300000,7600000, Approved
3299,2, Not Graduate, Yes,6800000,15500000,12,2652000,338,9900000,1200000,21800000,8500000, Rejected
3300,5, Not Graduate, No,5200000,11700000,6,52000,658,8100000,5100000,11400000,5600000, Approved
3301,0, Not Graduate, No,1900000,6700000,12,0,595,3000000,3200000,4900000,1700000, Approved
3302,5, Graduate, Yes,3600000,8500000,20,108000,594,4400000,6400000,7400000,4500000, Approved
3303,3, Graduate, Yes,1500000,4100000,14,510000,611,600000,2000000,4800000,2100000, Approved
3304,3, Not Graduate, No,2000000,5800000,8,740000,799,3000000,3100000,5500000,1000000, Approved
3305,5, Graduate, No,9200000,18600000,20,3036000,497,1000000,300000,24200000,10700000, Rejected
3306,0, Not Graduate, Yes,6100000,15900000,18,427000,456,12900000,10800000,19100000,8800000, Rejected
3307,5, Not Graduate, No,300000,500000,8,117000,396,400000,300000,1200000,200000, Rejected
3308,1, Graduate, No,800000,2300000,10,264000,770,900000,900000,2900000,1100000, Approved
3309,0, Not Graduate, No,3300000,9000000,16,1188000,797,3000000,6400000,10300000,3300000, Approved
3310,1, Not Graduate, No,5800000,18700000,20,1508000,586,14100000,3000000,15600000,6000000, Approved
3311,5, Not Graduate, No,8500000,23400000,16,1870000,604,25100000,16500000,24500000,4800000, Approved
3312,0, Not Graduate, Yes,4100000,12800000,8,738000,799,3700000,700000,9400000,2700000, Approved
3313,2, Graduate, No,7800000,26400000,4,2106000,763,2200000,8400000,16600000,6700000, Approved
3314,0, Graduate, No,7500000,23000000,14,1050000,725,8900000,4800000,20200000,7100000, Approved
3315,2, Graduate, No,2300000,8800000,18,0,336,1800000,800000,5200000,1500000, Rejected
3316,4, Graduate, Yes,600000,2300000,6,204000,495,1700000,600000,2000000,300000, Rejected
3317,1, Not Graduate, No,2900000,11500000,20,551000,431,3600000,3800000,5900000,3100000, Rejected
3318,5, Not Graduate, No,900000,2200000,2,63000,415,600000,1700000,2900000,700000, Rejected
3319,5, Graduate, Yes,9000000,20400000,6,2250000,451,5200000,11400000,28200000,9000000, Rejected
3320,1, Not Graduate, No,4800000,14300000,4,1632000,489,12400000,7900000,17700000,3600000, Rejected
3321,1, Graduate, No,1600000,4600000,12,240000,415,800000,600000,3900000,1500000, Rejected
3322,3, Not Graduate, No,2600000,8100000,12,442000,425,7300000,1900000,6800000,2200000, Rejected
3323,4, Graduate, Yes,1800000,4600000,14,414000,453,1700000,2400000,4700000,1600000, Rejected
3324,5, Graduate, Yes,4400000,11800000,20,1408000,634,5900000,7300000,15200000,4300000, Approved
3325,2, Not Graduate, No,200000,300000,20,0,519,0,0,400000,300000, Rejected
3326,4, Not Graduate, Yes,800000,2100000,6,96000,353,700000,300000,2900000,1200000, Rejected
3327,3, Graduate, No,1500000,3200000,4,195000,767,2000000,400000,3700000,1400000, Approved
3328,0, Not Graduate, Yes,7700000,16900000,14,1771000,473,22100000,4000000,29000000,6400000, Rejected
3329,5, Graduate, Yes,7200000,21300000,2,2232000,801,9900000,1700000,20400000,7200000, Approved
3330,4, Graduate, No,1000000,2300000,16,150000,543,200000,100000,2000000,1000000, Rejected
3331,1, Graduate, No,6300000,17200000,12,1197000,714,10100000,4200000,24700000,8500000, Approved
3332,3, Graduate, No,1900000,4100000,12,475000,830,4600000,1100000,5300000,2100000, Approved
3333,5, Graduate, No,4400000,15300000,4,1760000,401,200000,5400000,17500000,2400000, Approved
3334,0, Not Graduate, No,9100000,26400000,6,1183000,518,15800000,1100000,35300000,5700000, Rejected
3335,2, Graduate, Yes,900000,2300000,20,225000,367,0,1200000,3400000,1300000, Rejected
3336,0, Graduate, Yes,4600000,12000000,12,138000,493,4500000,700000,16200000,3600000, Rejected
3337,2, Graduate, Yes,9400000,22700000,14,752000,505,4000000,16900000,24700000,11500000, Rejected
3338,5, Graduate, No,6900000,26500000,16,1863000,322,20500000,9800000,17100000,9400000, Rejected
3339,2, Graduate, No,300000,900000,8,108000,735,800000,400000,500000,100000, Approved
3340,5, Graduate, Yes,1900000,6700000,2,532000,622,4200000,200000,3900000,1700000, Approved
3341,4, Graduate, Yes,4400000,16400000,6,1540000,513,5400000,7500000,13100000,5700000, Rejected
3342,4, Not Graduate, Yes,1200000,4100000,16,312000,585,900000,900000,2300000,900000, Approved
3343,1, Graduate, Yes,1000000,3000000,10,400000,813,2900000,500000,3300000,800000, Approved
3344,0, Graduate, No,3100000,10400000,18,1116000,622,1300000,5000000,7200000,1600000, Approved
3345,1, Graduate, Yes,2100000,6300000,16,378000,899,2400000,2200000,4400000,2200000, Approved
3346,0, Not Graduate, No,2100000,4700000,2,756000,459,4000000,1300000,8100000,1200000, Rejected
3347,4, Graduate, No,9400000,33300000,18,3102000,369,20600000,5600000,32200000,7200000, Rejected
3348,2, Not Graduate, No,9700000,37700000,6,1358000,601,300000,3100000,23800000,11800000, Approved
3349,4, Graduate, No,1400000,2700000,18,154000,703,600000,1300000,5400000,900000, Approved
3350,2, Not Graduate, No,4700000,14600000,20,1175000,597,8200000,6000000,14100000,6800000, Approved
3351,3, Not Graduate, Yes,4100000,13300000,10,1271000,670,1900000,5500000,13200000,6100000, Approved
3352,4, Not Graduate, Yes,1200000,2800000,6,192000,366,3300000,300000,4200000,1400000, Rejected
3353,5, Not Graduate, No,7900000,27800000,16,2686000,857,23300000,12500000,17200000,10600000, Approved
3354,2, Not Graduate, No,6600000,15000000,16,0,401,13600000,6600000,23500000,3300000, Rejected
3355,0, Not Graduate, No,2200000,8800000,4,462000,437,1600000,2300000,8300000,2000000, Approved
3356,3, Not Graduate, No,5500000,17600000,8,165000,882,5800000,7800000,20300000,3100000, Approved
3357,4, Graduate, No,5100000,15500000,8,51000,392,6700000,8100000,13600000,6700000, Rejected
3358,2, Not Graduate, Yes,3900000,7700000,10,741000,421,9700000,7500000,14100000,2100000, Rejected
3359,5, Graduate, No,200000,400000,6,30000,722,300000,300000,400000,100000, Approved
3360,4, Graduate, No,5800000,14700000,10,1160000,692,2300000,10100000,17700000,3900000, Approved
3361,5, Not Graduate, No,8300000,20700000,2,249000,537,8400000,14300000,19700000,7800000, Rejected
3362,5, Graduate, Yes,2600000,5500000,8,884000,676,6700000,800000,7200000,1300000, Approved
3363,1, Graduate, No,2100000,8100000,6,273000,817,4600000,2900000,4900000,2900000, Approved
3364,4, Not Graduate, No,3900000,10800000,20,1560000,433,4700000,1600000,14500000,2300000, Rejected
3365,1, Graduate, Yes,5200000,16300000,6,728000,524,11000000,3400000,20700000,4600000, Rejected
3366,3, Not Graduate, Yes,7800000,24400000,20,1170000,490,6700000,5100000,17700000,4100000, Rejected
3367,3, Not Graduate, Yes,5400000,14300000,4,864000,595,4100000,2800000,19300000,4900000, Approved
3368,2, Not Graduate, No,2900000,11000000,2,841000,835,4900000,3200000,11500000,1400000, Approved
3369,4, Graduate, No,7100000,28300000,6,1065000,850,5600000,7100000,26000000,9700000, Approved
3370,1, Graduate, Yes,800000,2500000,4,216000,409,1300000,1000000,3100000,900000, Approved
3371,5, Graduate, Yes,3400000,12800000,10,918000,760,9800000,4300000,11000000,4600000, Approved
3372,1, Graduate, Yes,6800000,17600000,14,0,344,5500000,5600000,18100000,7700000, Rejected
3373,4, Graduate, Yes,7000000,27100000,12,700000,881,8300000,9400000,17200000,9500000, Approved
3374,0, Graduate, Yes,9300000,24500000,10,2976000,600,20200000,700000,32600000,5400000, Approved
3375,2, Graduate, No,7500000,19900000,10,900000,790,3500000,13000000,19900000,5900000, Approved
3376,3, Graduate, Yes,8000000,31200000,20,560000,392,7300000,8400000,16000000,6000000, Rejected
3377,5, Graduate, Yes,1600000,4100000,2,576000,748,1400000,1000000,4200000,1000000, Approved
3378,1, Graduate, Yes,6700000,18800000,6,1340000,798,8700000,5900000,18000000,6100000, Approved
3379,3, Not Graduate, No,3800000,11400000,4,1254000,323,5800000,4000000,9600000,4400000, Approved
3380,1, Not Graduate, Yes,2700000,5400000,6,594000,413,4800000,1500000,6100000,2600000, Rejected
3381,3, Graduate, No,1300000,2900000,8,377000,733,3800000,1900000,3800000,1800000, Approved
3382,4, Not Graduate, No,3400000,10500000,16,986000,543,3100000,4500000,11100000,4500000, Rejected
3383,3, Graduate, No,3400000,10900000,14,1156000,757,5400000,1600000,7700000,3000000, Approved
3384,5, Graduate, Yes,2400000,6800000,8,216000,464,1900000,1300000,9500000,1900000, Rejected
3385,0, Not Graduate, No,1900000,6900000,4,19000,749,2100000,3700000,4300000,2200000, Approved
3386,4, Graduate, No,700000,2200000,6,182000,680,300000,200000,2500000,300000, Approved
3387,1, Not Graduate, No,6900000,20900000,4,1656000,574,3200000,1800000,25000000,5200000, Approved
3388,5, Graduate, Yes,300000,800000,18,69000,774,400000,200000,900000,400000, Approved
3389,3, Not Graduate, No,6000000,18700000,10,240000,387,6600000,6200000,23300000,6700000, Rejected
3390,1, Not Graduate, No,4300000,16400000,20,817000,397,6700000,6200000,10200000,5700000, Rejected
3391,4, Graduate, No,5800000,13500000,14,1276000,816,13800000,9300000,20400000,7900000, Approved
3392,2, Graduate, Yes,3300000,6700000,8,198000,845,1300000,4600000,12300000,3200000, Approved
3393,2, Not Graduate, No,400000,1500000,4,48000,743,700000,500000,1200000,300000, Approved
3394,5, Not Graduate, No,300000,600000,4,30000,418,500000,200000,700000,200000, Rejected
3395,1, Not Graduate, No,4200000,10700000,6,1512000,466,7400000,7000000,14000000,4700000, Rejected
3396,2, Not Graduate, Yes,600000,2300000,12,132000,335,400000,900000,1200000,400000, Rejected
3397,5, Not Graduate, Yes,4400000,15200000,6,440000,446,9500000,2200000,16700000,5800000, Rejected
3398,0, Graduate, Yes,9200000,29400000,2,2668000,868,9200000,13800000,32000000,5300000, Approved
3399,2, Graduate, Yes,6900000,25300000,4,1104000,763,9000000,3600000,21300000,5500000, Approved
3400,5, Not Graduate, Yes,5100000,13700000,14,1122000,527,12100000,8900000,19400000,4700000, Rejected
